"COURSEID","ENROLLED","GES","INSTRUCTOR","MAXENROLL","QUARTER","SECTION","STATUS"
"PHIL      4  -1","0","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","","29","20254","0108",""
"PHIL     20A -1","0","EUR (ENGR), EUR (L&S), E (L&S), WRT (L&S), E (ENGR), WRT (ENGR), E1 (ENGR)","TSOUNA V","120","20254","0100",""
"PHIL     20A -1","0","EUR (ENGR), EUR (L&S), E (L&S), WRT (L&S), E (ENGR), WRT (ENGR), E1 (ENGR)","","30","20254","0101",""
"PHIL     20A -1","0","EUR (ENGR), EUR (L&S), E (L&S), WRT (L&S), E (ENGR), WRT (ENGR), E1 (ENGR)","","30","20254","0102",""
"PHIL     20A -1","0","EUR (ENGR), EUR (L&S), E (L&S), WRT (L&S), E (ENGR), WRT (ENGR), E1 (ENGR)","","30","20254","0103",""
"PHIL     20A -1","0","EUR (ENGR), EUR (L&S), E (L&S), WRT (L&S), E (ENGR), WRT (ENGR), E1 (ENGR)","","30","20254","0104",""
"PHIL    100C -1","0","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","FALVEY K T","60","20254","0100",""
"PHIL    100C -1","0","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","","30","20254","0101",""
"PHIL    100C -1","0","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","","30","20254","0102",""
"PHIL    100D -1","0","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","ROSKIES A","120","20254","0100",""
"PHIL    100D -1","0","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","","30","20254","0101",""
"PHIL    100D -1","0","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","","30","20254","0102",""
"PHIL    100D -1","0","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","","30","20254","0103",""
"PHIL    100D -1","0","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","","30","20254","0104",""
"PHIL    117  -1","0","","ALLEN C","35","20254","0100",""
"PHIL    125  -1","0","","ALLEN C","60","20254","0100",""
"PHIL    125  -1","0","","","30","20254","0101",""
"PHIL    125  -1","0","","","30","20254","0102",""
"PHIL    128  -1","0","","MASON E J","53","20254","0100",""
"PHIL    128  -1","0","","","30","20254","0101",""
"PHIL    128  -1","0","","","30","20254","0102",""
"PHIL    130  -1","0","","ROSKIES A","35","20254","0100",""
"PHIL    141  -1","0","","ELIZONDO E S","35","20254","0100",""
"PHIL    143  -1","0","","GREENE A R","25","20254","0100",""
"PHIL    150D -1","0","","FALVEY K T","35","20254","0100",""
"PHIL    152  -1","0","","TSOUNA V","35","20254","0100",""
"PHIL    156  -1","0","","TSOUNA V","35","20254","0100",""
"PHIL    165  -1","0","","HOLDEN T A","35","20254","0100",""
"PHIL    167  -1","0","","HOLDEN T A","35","20254","0100",""
"PHIL    192  -1","0","","","20","20254","0100",""
"PHIL    197A -1","0","","","2","20254","0100",""
"PHIL    197B -1","0","","","2","20254","0100",""
"PHIL    197P -1","0","","","5","20254","0100",""
"PHIL    199  -1","0","","","5","20254","0100",""
"PHIL    199RA-1","0","","","10","20254","0100",""
"PHIL    217  -1","0","","ALLEN C","5","20254","0100",""
"PHIL    225  -1","0","","ALLEN C","5","20254","0100",""
"PHIL    228G -1","0","","MASON E J","5","20254","0100",""
"PHIL    230G -1","0","","ROSKIES A","5","20254","0100",""
"PHIL    241G -1","0","","ELIZONDO E S","5","20254","0100",""
"PHIL    243G -1","0","","GREENE A R","5","20254","0100",""
"PHIL    250D -1","0","","FALVEY K T","5","20254","0100",""
"PHIL    252G -1","0","","TSOUNA V","5","20254","0100",""
"PHIL    256G -1","0","","TSOUNA V","5","20254","0100",""
"PHIL    265G -1","0","","HOLDEN T A","5","20254","0100",""
"PHIL    267G -1","0","","HOLDEN T A","5","20254","0100",""
"PHIL    275G -1","0","","GREENE A R","15","20254","0100","Closed"
"PHIL    296A -1","0","","ELIZONDO E S","15","20254","0100",""
"PHIL    296E -1","0","","ROBERTSON T","15","20254","0100",""
"PHIL    500  -1","0","","","20","20254","0100",""
"PHIL    501  -1","0","","","5","20254","0100",""
"PHIL    594  -1","0","","","15","20254","0100",""
"PHIL    596  -1","0","","","10","20254","0100",""
"PHIL    597  -1","0","","","5","20254","0100",""
"PHIL    599  -1","0","","","15","20254","0100",""
"PHYS      6A -1","0","QNT (L&S), C (L&S)","GELLER R M","286","20254","0100",""
"PHYS      6A -2","0","QNT (L&S), C (L&S)","FREUND E G","286","20254","0200",""
"PHYS      6AL-1","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","0100",""
"PHYS      6AL-2","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","0200",""
"PHYS      6AL-3","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","0300",""
"PHYS      6AL-4","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","0400",""
"PHYS      6AL-5","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","0500",""
"PHYS      6AL-6","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","0600",""
"PHYS      6AL-7","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","0700",""
"PHYS      6AL-8","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","0800",""
"PHYS      6AL-9","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","0900",""
"PHYS      6AL-10","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","1000",""
"PHYS      6AL-11","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","1100",""
"PHYS      6AL-12","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","1200",""
"PHYS      6AL-13","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","1300",""
"PHYS      6AL-14","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","1400","Closed"
"PHYS      6AL-15","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","1500",""
"PHYS      6AL-16","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","1600",""
"PHYS      6AL-17","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","1700",""
"PHYS      6AL-18","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","1800",""
"PHYS      6AL-19","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","1900","Closed"
"PHYS      6AL-20","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","2000","Closed"
"PHYS      6AL-21","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","2100","Closed"
"PHYS      6AL-22","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","2200","Closed"
"PHYS      6AL-23","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","2300","Closed"
"PHYS      6AL-24","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20254","2400","Closed"
"PHYS      6C -1","0","C (L&S), QNT (L&S)","GELLER R M, FREUND E G","268","20254","0100",""
"PHYS      6C -2","0","C (L&S), QNT (L&S)","FREUND E G, GELLER R M","268","20254","0200",""
"PHYS      6CL-1","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20254","0100",""
"PHYS      6CL-2","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20254","0200",""
"PHYS      6CL-3","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20254","0300",""
"PHYS      6CL-4","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20254","0400",""
"PHYS      6CL-5","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20254","0500",""
"PHYS      6CL-6","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20254","0600",""
"PHYS      6CL-7","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20254","0700",""
"PHYS      6CL-8","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20254","0800",""
"PHYS      6CL-9","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20254","0900",""
"PHYS      6CL-10","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20254","1000",""
"PHYS      6CL-11","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20254","1100",""
"PHYS      6CL-12","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20254","1200",""
"PHYS      6CL-13","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20254","1300",""
"PHYS      6CL-14","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20254","1400",""
"PHYS      6CL-15","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20254","1500",""
"PHYS      7B -1","0","","POPESCU P F","94","20254","0100",""
"PHYS      7B -1","0","","","30","20254","0101",""
"PHYS      7B -1","0","","","30","20254","0102",""
"PHYS      7B -1","0","","","30","20254","0103",""
"PHYS      7C -1","0","","KOUTROULAKIS","286","20254","0100",""
"PHYS      7C -1","0","","","45","20254","0101",""
"PHYS      7C -1","0","","","45","20254","0102",""
"PHYS      7C -1","0","","","45","20254","0103",""
"PHYS      7C -1","0","","","45","20254","0104",""
"PHYS      7C -2","0","","KOUTROULAKIS","286","20254","0200",""
"PHYS      7C -2","0","","","45","20254","0201",""
"PHYS      7C -2","0","","","45","20254","0202",""
"PHYS      7C -2","0","","","45","20254","0203",""
"PHYS      7C -2","0","","","45","20254","0204",""
"PHYS      7L -1","0","","POPESCU P F, MAZIN B A","24","20254","0100",""
"PHYS      7L -2","0","","POPESCU P F, MAZIN B A","24","20254","0200",""
"PHYS      7L -3","0","","POPESCU P F, MAZIN B A","24","20254","0300",""
"PHYS      7L -4","0","","POPESCU P F, MAZIN B A","24","20254","0400",""
"PHYS      7L -5","0","","POPESCU P F, MAZIN B A","24","20254","0500",""
"PHYS      7L -6","0","","POPESCU P F, MAZIN B A","24","20254","0600",""
"PHYS      7L -7","0","","POPESCU P F, MAZIN B A","24","20254","0700",""
"PHYS      7L -8","0","","POPESCU P F, MAZIN B A","24","20254","0800",""
"PHYS      7L -9","0","","POPESCU P F, MAZIN B A","24","20254","0900",""
"PHYS      8  -1","0","","BIBILASHVILI","90","20254","0100",""
"PHYS      8  -1","0","","","33","20254","0101",""
"PHYS      8  -1","0","","","33","20254","0102",""
"PHYS      8  -1","0","","","33","20254","0103",""
"PHYS     13AL-1","0","","MILLAR-BLANCH","15","20254","0100",""
"PHYS     13AL-1","0","","","8","20254","0101",""
"PHYS     13AL-1","0","","","7","20254","0102",""
"PHYS     20AL-1","0","","BOUWMEESTER D","12","20254","0100",""
"PHYS     20AL-2","0","","BOUWMEESTER D","12","20254","0200",""
"PHYS     20AL-3","0","","BOUWMEESTER D","12","20254","0300",""
"PHYS     20AL-4","0","","BOUWMEESTER D","12","20254","0400",""
"PHYS     20AL-5","0","","BOUWMEESTER D","12","20254","0500",""
"PHYS     20AL-6","0","","BOUWMEESTER D","12","20254","0600","Closed"
"PHYS     20AL-7","0","","BOUWMEESTER D","12","20254","0700",""
"PHYS     20AL-8","0","","BOUWMEESTER D","12","20254","0800",""
"PHYS     20AL-9","0","","BOUWMEESTER D","12","20254","0900",""
"PHYS     20AL-10","0","","BOUWMEESTER D","12","20254","1000",""
"PHYS     20AL-11","0","","BOUWMEESTER D","12","20254","1100","Closed"
"PHYS     21  -1","0","C (L&S), QNT (L&S)","JOHNSON C V","94","20254","0100",""
"PHYS     21  -1","0","C (L&S), QNT (L&S)","","30","20254","0101",""
"PHYS     21  -1","0","C (L&S), QNT (L&S)","","30","20254","0102",""
"PHYS     21  -1","0","C (L&S), QNT (L&S)","","30","20254","0103",""
"PHYS     23  -1","0","","STREICHAN S","94","20254","0100",""
"PHYS     23  -1","0","","","30","20254","0101",""
"PHYS     23  -1","0","","","30","20254","0102",""
"PHYS     23  -1","0","","","30","20254","0103",""
"PHYS     24  -1","0","","OEHLMANN P","94","20254","0100",""
"PHYS     24  -1","0","","","30","20254","0101",""
"PHYS     24  -1","0","","","30","20254","0102",""
"PHYS     24  -1","0","","","30","20254","0103",""
"PHYS     99  -1","0","","","0","20254","0100",""
"PHYS    100A -1","0","","CARLSON J M","90","20254","0100",""
"PHYS    100A -1","0","","","25","20254","0101",""
"PHYS    100A -1","0","","","25","20254","0102",""
"PHYS    100A -1","0","","","25","20254","0103",""
"PHYS    103  -1","0","","BANTA I C","100","20254","0100",""
"PHYS    103  -1","0","","","25","20254","0101","Closed"
"PHYS    103  -1","0","","","25","20254","0102",""
"PHYS    103  -1","0","","","25","20254","0103",""
"PHYS    103  -1","0","","","25","20254","0104",""
"PHYS    110A -1","0","","JIN C","75","20254","0100",""
"PHYS    110A -1","0","","","25","20254","0101",""
"PHYS    110A -1","0","","","25","20254","0102",""
"PHYS    110A -1","0","","","25","20254","0103","Closed"
"PHYS    110B -1","0","","INCANDELA J R","75","20254","0100",""
"PHYS    110B -1","0","","","25","20254","0101",""
"PHYS    110B -1","0","","","25","20254","0102",""
"PHYS    110B -1","0","","","25","20254","0103","Closed"
"PHYS    115A -1","0","","YOUNG A F","75","20254","0100",""
"PHYS    115A -1","0","","","25","20254","0101",""
"PHYS    115A -1","0","","","25","20254","0102",""
"PHYS    115A -1","0","","","25","20254","0103","Closed"
"PHYS    119A -1","0","","WELD D M","97","20254","0100",""
"PHYS    119A -1","0","","","25","20254","0101",""
"PHYS    119A -1","0","","","25","20254","0102","Closed"
"PHYS    119A -1","0","","","25","20254","0103",""
"PHYS    119A -1","0","","","25","20254","0104",""
"PHYS    120  -1","0","","OH S P","30","20254","0100","Closed"
"PHYS    120  -1","0","","","30","20254","0101",""
"PHYS    127AL-1","0","","PATTERSON D S","48","20254","0100",""
"PHYS    127AL-1","0","","","12","20254","0101",""
"PHYS    127AL-1","0","","","12","20254","0102","Closed"
"PHYS    127AL-1","0","","","12","20254","0103",""
"PHYS    127AL-1","0","","","12","20254","0104",""
"PHYS    128AL-1","0","WRT (L&S), WRT (ENGR)","MAZIN B A","24","20254","0100",""
"PHYS    128AL-2","0","WRT (L&S), WRT (ENGR)","MAZIN B A","24","20254","0200",""
"PHYS    129L -1","0","","LIPMAN E A","30","20254","0100",""
"PHYS    129L -1","0","","","15","20254","0101",""
"PHYS    129L -1","0","","","15","20254","0102",""
"PHYS    134L -1","0","","LUBIN P","30","20254","0100",""
"PHYS    134L -1","0","","","15","20254","0101",""
"PHYS    134L -1","0","","","15","20254","0102",""
"PHYS    141  -1","0","","JAYICH ANIA","50","20254","0100",""
"PHYS    141  -1","0","","","50","20254","0101",""
"PHYS    142L -1","0","","","24","20254","0100",""
"PHYS    143L -1","0","","","24","20254","0100",""
"PHYS    144L -1","0","","","24","20254","0100",""
"PHYS    145L -1","0","","","24","20254","0100",""
"PHYS    150  -1","0","","CRAIG N J","30","20254","0100",""
"PHYS    150  -2","0","","STUART D D","30","20254","0200","Closed"
"PHYS    198  -1","0","","","24","20254","0100",""
"PHYS    199  -1","0","","","40","20254","0100",""
"PHYS    199RA-1","0","","","5","20254","0100",""
"PHYS    205  -1","0","","MAROLF D M","50","20254","0100",""
"PHYS    215A -1","0","","DONG X","50","20254","0100",""
"PHYS    217A -1","0","","FISHER M P","50","20254","0100",""
"PHYS    221A -1","0","","BERENSTEIN D","30","20254","0100",""
"PHYS    223A -1","0","","BALENTS L M","50","20254","0100",""
"PHYS    225A -1","0","","RICHMAN J D","50","20254","0100",""
"PHYS    228  -1","0","","JAYICH A M","20","20254","0100",""
"PHYS    231A -1","0","","HOROWITZ G","50","20254","0100",""
"PHYS    232  -1","0","","BILDSTEN L","50","20254","0100",""
"PHYS    250  -1","0","","SHERWIN M S","94","20254","0100",""
"PHYS    250  -2","0","","JAYICH A M","50","20254","0200",""
"PHYS    250  -3","0","","DEVORET M H","50","20254","0300",""
"PHYS    260A -1","0","","","90","20254","0100",""
"PHYS    260G -1","0","","DOGIC Z","50","20254","0100",""
"PHYS    260J -1","0","","CARLSON J M","30","20254","0100",""
"PHYS    500  -1","0","","MILLAR-BLANCH","48","20254","0100",""
"PHYS    594  -1","0","","","30","20254","0100",""
"PHYS    595  -1","0","","","30","20254","0100",""
"PHYS    596  -1","0","","","50","20254","0100",""
"PHYS    599  -1","0","","","30","20254","0100",""
"PHYS CS  15A -1","0","","MILLAR-BLANCH","22","20254","0100",""
"PHYS CS  15A -1","0","","MILLAR-BLANCH","11","20254","0101",""
"PHYS CS  15A -1","0","","MILLAR-BLANCH","11","20254","0102",""
"PHYS CS  31  -1","0","","BIBILASHVILI, BANTA I C","22","20254","0100",""
"PHYS CS  34  -1","0","","GURUSWAMY S, BANTA I C","22","20254","0100",""
"PHYS CS 199  -1","0","","","0","20254","0100",""
"PHYS CS 199  -2","0","","","0","20254","0200",""
"PHYS CS 199  -3","0","","","0","20254","0300",""
"PHYS CS 199  -4","0","","","0","20254","0400",""
"PHYS CS 199  -5","0","","","0","20254","0500",""
"POL S     6  -1","0","","BRUHN K","132","20254","0100",""
"POL S     6  -1","0","","","22","20254","0101",""
"POL S     6  -1","0","","","22","20254","0102",""
"POL S     6  -1","0","","","22","20254","0103",""
"POL S     6  -1","0","","","22","20254","0104",""
"POL S     6  -1","0","","","22","20254","0105",""
"POL S     6  -1","0","","","22","20254","0106",""
"POL S    12  -1","0","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","NALL C M","132","20254","0100",""
"POL S    12  -1","0","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","","22","20254","0101",""
"POL S    12  -1","0","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","","22","20254","0102",""
"POL S    12  -1","0","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","","22","20254","0103",""
"POL S    12  -1","0","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","","22","20254","0104",""
"POL S    12  -1","0","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","","22","20254","0105",""
"POL S    12  -1","0","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","","22","20254","0106",""
"POL S    15  -1","0","","MILDENBERGER","90","20254","0100",""
"POL S    15  -1","0","","","15","20254","0101",""
"POL S    15  -1","0","","","15","20254","0102",""
"POL S    15  -1","0","","","15","20254","0103",""
"POL S    15  -1","0","","","15","20254","0104",""
"POL S    15  -1","0","","","15","20254","0105",""
"POL S    15  -1","0","","","15","20254","0106",""
"POL S    99  -1","0","","","20","20254","0100",""
"POL S   106AM-1","0","","RICE A M","50","20254","0100","Closed"
"POL S   106CD-1","0","","STOLL H M","66","20254","0100",""
"POL S   106CD-1","0","","","22","20254","0101",""
"POL S   106CD-1","0","","","22","20254","0102",""
"POL S   106CD-1","0","","","22","20254","0103",""
"POL S   106HR-1","0","","MORSE J C","50","20254","0100",""
"POL S   106NS-1","0","","NARANG N","20","20254","0100","Closed"
"POL S   121  -1","0","WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","STRATHMAN B A","90","20254","0100",""
"POL S   127  -1","0","AMH (UCSB), WRT (ENGR), WRT (L&S)","STRATHMAN B A","132","20254","0100",""
"POL S   127  -1","0","AMH (UCSB), WRT (ENGR), WRT (L&S)","","22","20254","0101",""
"POL S   127  -1","0","AMH (UCSB), WRT (ENGR), WRT (L&S)","","22","20254","0102",""
"POL S   127  -1","0","AMH (UCSB), WRT (ENGR), WRT (L&S)","","22","20254","0103",""
"POL S   127  -1","0","AMH (UCSB), WRT (ENGR), WRT (L&S)","","22","20254","0104",""
"POL S   127  -1","0","AMH (UCSB), WRT (ENGR), WRT (L&S)","","22","20254","0105",""
"POL S   127  -1","0","AMH (UCSB), WRT (ENGR), WRT (L&S)","","22","20254","0106",""
"POL S   134  -1","0","","BRUHN K","90","20254","0100",""
"POL S   160  -1","0","ETH (L&S), ETH (ENGR), ETH (CRST)","LIEN P","45","20254","0100",""
"POL S   166  -1","0","","GONZALEZ A","90","20254","0100",""
"POL S   172  -1","0","","BIMBER B","66","20254","0100","Closed"
"POL S   172  -1","0","","","22","20254","0101","Closed"
"POL S   172  -1","0","","","22","20254","0102","Closed"
"POL S   172  -1","0","","","22","20254","0103","Closed"
"POL S   177  -1","0","","MILDENBERGER","44","20254","0100",""
"POL S   177  -1","0","","","14","20254","0101",""
"POL S   177  -1","0","","","14","20254","0102",""
"POL S   177  -1","0","","","16","20254","0103",""
"POL S   188  -1","0","","NORRIS A","50","20254","0100",""
"POL S   192  -1","0","","","10","20254","0100",""
"POL S   196  -1","0","","NORRIS A","10","20254","0100",""
"POL S   196  -2","0","","RICE A M","10","20254","0200","Closed"
"POL S   197A -1","0","","MORSE J C","15","20254","0100",""
"POL S   199  -1","0","","","50","20254","0100",""
"POL S   199RA-1","0","","","10","20254","0100",""
"POL S   205  -1","0","","STOLL H M","15","20254","0100",""
"POL S   211  -1","0","","BIMBER B","15","20254","0100",""
"POL S   263  -1","0","","LIEN P","15","20254","0100",""
"POL S   277  -1","0","","STRATHMAN B A","15","20254","0100",""
"POL S   295  -1","0","","","10","20254","0100",""
"POL S   500  -1","0","","","20","20254","0100",""
"POL S   501  -1","0","","NARANG N","15","20254","0100",""
"POL S   502  -1","0","","","20","20254","0100",""
"POL S   504  -1","0","","","25","20254","0100",""
"POL S   594BT-1","0","","RICE A M","15","20254","0100","Closed"
"POL S   594CI-1","0","","GONZALEZ A","15","20254","0100",""
"POL S   594CP-1","0","","MILDENBERGER","15","20254","0100",""
"POL S   594SR-1","0","","NORRIS A","15","20254","0100",""
"POL S   596  -1","0","","","25","20254","0100",""
"POL S   597  -1","0","","","20","20254","0100",""
"POL S   598  -1","0","","","20","20254","0100",""
"POL S   599  -1","0","","","20","20254","0100",""
"PORT      1  -1","0","","","24","20254","0100",""
"PORT      4  -1","0","B (L&S), H (ENGR)","","20","20254","0100",""
"PORT     32  -1","0","E (L&S), E (ENGR), EUR (L&S), EUR (ENGR), WRT (L&S), WRT (ENGR)","CORREA DE SA","100","20254","0100",""
"PORT     32  -1","0","E (L&S), E (ENGR), EUR (L&S), EUR (ENGR), WRT (L&S), WRT (ENGR)","","25","20254","0101",""
"PORT     32  -1","0","E (L&S), E (ENGR), EUR (L&S), EUR (ENGR), WRT (L&S), WRT (ENGR)","","25","20254","0102",""
"PORT     32  -1","0","E (L&S), E (ENGR), EUR (L&S), EUR (ENGR), WRT (L&S), WRT (ENGR)","","25","20254","0103",""
"PORT     32  -1","0","E (L&S), E (ENGR), EUR (L&S), EUR (ENGR), WRT (L&S), WRT (ENGR)","","25","20254","0104",""
"PORT    102A -1","0","","CRAVEIRO DE M","20","20254","0100",""
"PORT    106E -1","0","G (L&S), G (ENGR)","OLIVER E V","17","20254","0100",""
"PORT    125A -1","0","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","CRAVEIRO DE M","40","20254","0100",""
"PORT    195  -1","0","","","10","20254","0100",""
"PORT    199  -1","0","","","5","20254","0100",""
"PORT    591  -1","0","","","5","20254","0100",""
"PORT    592  -1","0","","","5","20254","0100",""
"PORT    596  -1","0","","","10","20254","0100",""
"PORT    597AA-1","0","","","5","20254","0100",""
"PORT    599AA-1","0","","","5","20254","0100",""
"PSY       1  -1","0","D (ENGR), D (L&S)","GERMAN T C M","840","20254","0100",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0101",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0102",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0103",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0104",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0105",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0106",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0107",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0108",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0109",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0110",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0111",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0112",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0113",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0114",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0115",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0116",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0117",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0118",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0119",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0120",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0121",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0122",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0123",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0124",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0125",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0126",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0127",""
"PSY       1  -1","0","D (ENGR), D (L&S)","","30","20254","0128",""
"PSY      10A -1","0","WRT (L&S), WRT (ENGR)","ALBADA N A","100","20254","0100",""
"PSY      10A -1","0","WRT (L&S), WRT (ENGR)","","25","20254","0101",""
"PSY      10A -1","0","WRT (L&S), WRT (ENGR)","","25","20254","0102",""
"PSY      10A -1","0","WRT (L&S), WRT (ENGR)","","25","20254","0103",""
"PSY      10A -1","0","WRT (L&S), WRT (ENGR)","","25","20254","0104",""
"PSY      10A -1","0","WRT (L&S), WRT (ENGR)","","25","20254","0105","Closed"
"PSY      10A -2","0","WRT (L&S), WRT (ENGR)","ALBADA N A","125","20254","0200",""
"PSY      10A -2","0","WRT (L&S), WRT (ENGR)","","25","20254","0201",""
"PSY      10A -2","0","WRT (L&S), WRT (ENGR)","","25","20254","0202",""
"PSY      10A -2","0","WRT (L&S), WRT (ENGR)","","25","20254","0203",""
"PSY      10A -2","0","WRT (L&S), WRT (ENGR)","","25","20254","0204",""
"PSY      10A -2","0","WRT (L&S), WRT (ENGR)","","25","20254","0205",""
"PSY      10A -3","0","WRT (L&S), WRT (ENGR)","BAHAM M E","100","20254","0300",""
"PSY      10A -3","0","WRT (L&S), WRT (ENGR)","","25","20254","0301",""
"PSY      10A -3","0","WRT (L&S), WRT (ENGR)","","25","20254","0302",""
"PSY      10A -3","0","WRT (L&S), WRT (ENGR)","","25","20254","0303",""
"PSY      10A -3","0","WRT (L&S), WRT (ENGR)","","25","20254","0304",""
"PSY      10B -1","0","","WOO B","100","20254","0100",""
"PSY      10B -1","0","","","25","20254","0101",""
"PSY      10B -1","0","","","25","20254","0102",""
"PSY      10B -1","0","","","24","20254","0103",""
"PSY      10B -1","0","","","25","20254","0104",""
"PSY      10B -2","0","","WOO B","100","20254","0200",""
"PSY      10B -2","0","","","25","20254","0201",""
"PSY      10B -2","0","","","25","20254","0202",""
"PSY      10B -2","0","","","25","20254","0203",""
"PSY      10B -2","0","","","25","20254","0204",""
"PSY      99  -1","0","","","1","20254","0100",""
"PSY      99P -1","0","","","1","20254","0100",""
