"COURSEID","ENROLLED","GES","INSTRUCTOR","MAXENROLL","QUARTER","SECTION","STATUS"
"COMM    194  -1","0","","","15","20252","0100",""
"COMM    197  -1","3","","KIM YOUNG JI","50","20252","0100",""
"COMM    199  -1","0","","","10","20252","0100",""
"COMM    199RA-1","0","","","80","20252","0100",""
"COMM    204C -1","8","","REID S A","10","20252","0100",""
"COMM    212  -1","11","","RICE R E","10","20252","0100",""
"COMM    505  -1","41","","LANE D S, ELDER K","45","20252","0100",""
"COMM    593A -1","0","","","15","20252","0100",""
"COMM    594EM-1","8","","NABI R L","10","20252","0100",""
"COMM    594MD-1","9","","SALEEM M","10","20252","0100",""
"COMM    594SW-1","0","","POTTER W J","10","20252","0100","Closed"
"COMM    596A -1","0","","","15","20252","0100",""
"COMM    597  -1","0","","","30","20252","0100",""
"COMM    598  -1","0","","","20","20252","0100",""
"COMM    599  -1","0","","","20","20252","0100",""
"DANCE    36  -1","150","F (L&S), WRT (L&S), F (ENGR), WRT (ENGR)","BENNAHUM D","150","20252","0100",""
"DANCE    36  -1","25","F (L&S), WRT (L&S), F (ENGR), WRT (ENGR)","CABANISS M L","25","20252","0101",""
"DANCE    36  -1","25","F (L&S), WRT (L&S), F (ENGR), WRT (ENGR)","GREYJOY C K","25","20252","0102",""
"DANCE    36  -1","24","F (L&S), WRT (L&S), F (ENGR), WRT (ENGR)","GREYJOY C K","25","20252","0103",""
"DANCE    36  -1","26","F (L&S), WRT (L&S), F (ENGR), WRT (ENGR)","CABANISS M L","28","20252","0104",""
"DANCE    42F -1","23","","MOSELEY D","30","20252","0100",""
"DANCE    45  -1","530","F (L&S), F (ENGR)","HOLMES S W","529","20252","0100",""
"DANCE    47C -1","21","","MOSELEY D","30","20252","0100",""
"DANCE    47F -1","18","","HUSTON V G","30","20252","0100",""
"DANCE    56C -1","25","","SANCHEZ C A","30","20252","0100",""
"DANCE    56F -1","17","","SANCHEZ C A","30","20252","0100",""
"DANCE    82BU-1","12","","TING J","15","20252","0100",""
"DANCE    82BX-1","9","","HUSTON V G","15","20252","0100",""
"DANCE    82C -1","24","","SANCHEZ C A","15","20252","0100",""
"DANCE    82JZ-1","1","","HAYNES R M","15","20252","0100",""
"DANCE    82MX-1","8","","PEARSON A","15","20252","0100",""
"DANCE    82P -1","8","","HAYNES R M","15","20252","0100",""
"DANCE    82TP-1","0","","","0","20252","0100","Closed"
"DANCE    94  -1","4","","HUSTON V G","20","20252","0100",""
"DANCE    99  -1","0","","","30","20252","0100",""
"DANCE   147C -1","12","","MEUNIER M M","15","20252","0100",""
"DANCE   147F -1","8","","MEUNIER M M","15","20252","0100",""
"DANCE   149  -1","0","","","200","20252","0100",""
"DANCE   151C -1","11","","SMILEY B T","20","20252","0100",""
"DANCE   151C -1","0","","SMILEY B T","20","20252","0101","Closed"
"DANCE   156C -1","5","","PEARSON A","20","20252","0100",""
"DANCE   156F -1","3","","PEARSON A","20","20252","0100",""
"DANCE   164  -1","25","","WHITED B S","20","20252","0100",""
"DANCE   167B -1","8","","MCCARTHY C R","20","20252","0100",""
"DANCE   182BU-1","6","","TING J","14","20252","0100",""
"DANCE   182BX-1","10","","HUSTON V G","15","20252","0100",""
"DANCE   182C -1","14","","SANCHEZ C A","15","20252","0100",""
"DANCE   182JZ-1","1","","HAYNES R M","15","20252","0100",""
"DANCE   182MX-1","0","","PEARSON A","15","20252","0100",""
"DANCE   182P -1","3","","HAYNES R M","15","20252","0100",""
"DANCE   182TP-1","0","","","0","20252","0100","Closed"
"DANCE   190  -1","9","","MOSELEY D","10","20252","0100",""
"DANCE   191  -1","0","","","20","20252","0100",""
"DANCE   193H -1","0","","","10","20252","0100",""
"DANCE   193HC-1","0","","","5","20252","0100",""
"DANCE   194  -1","10","","MEUNIER M M","15","20252","0100","Closed"
"DANCE   199  -1","0","","","30","20252","0100",""
"ECE       1B -1","114","","PARHAMI B","135","20252","0100",""
"ECE       6  -1","85","","SMITH S L","90","20252","0100",""
"ECE       6  -1","0","","","30","20252","0101","Closed"
"ECE       6  -1","30","","SINGH R P","30","20252","0102",""
"ECE       6  -1","30","","ZHANG X","30","20252","0103",""
"ECE       6  -1","25","","WANG ZIHU","30","20252","0104",""
"ECE       6  -1","0","","","20","20252","0105","Closed"
"ECE      10B -1","31","","SALEM L G","30","20252","0100","Closed"
"ECE      10BL-1","20","","SALEM L G, REZAEI F","25","20252","0100",""
"ECE      10C -1","156","","ALIZADEH M","180","20252","0100",""
"ECE      10CL-1","20","","ALIZADEH M, NIAZI S","20","20252","0100",""
"ECE      10CL-2","16","","ALIZADEH M, ZIBAIE S A","20","20252","0200",""
"ECE      10CL-3","12","","ALIZADEH M, OH W","20","20252","0300",""
"ECE      10CL-4","18","","ALIZADEH M, NIKHAR S","20","20252","0400",""
"ECE      10CL-5","19","","ALIZADEH M, LIU ANDY","20","20252","0500",""
"ECE      10CL-6","19","","ALIZADEH M, QUINTERO A T","20","20252","0600",""
"ECE      10CL-7","15","","ALIZADEH M, WU YIHAO","20","20252","0700",""
"ECE      10CL-8","17","","ALIZADEH M, HUTCHINSON S","20","20252","0800",""
"ECE      10CL-9","18","","ALIZADEH M, RAHMAN A","20","20252","0900",""
"ECE      92  -1","0","","","10","20252","0100",""
"ECE      96  -1","0","","","10","20252","0100",""
"ECE     120B -1","31","","LOPATIN S D","40","20252","0100",""
"ECE     120B -1","31","","PAJAK M M, GANESH J","40","20252","0101",""
"ECE     130B -1","80","","PEDARSANI R","90","20252","0100",""
"ECE     130B -1","22","","GHIASVAND S","30","20252","0101",""
"ECE     130B -1","28","","GULDOGAN O","30","20252","0102",""
"ECE     130B -1","0","","","30","20252","0103","Closed"
"ECE     130B -1","30","","XUE Z","30","20252","0104",""
"ECE     130B -1","0","","","30","20252","0105","Closed"
"ECE     130C -1","15","","YU Q","29","20252","0100",""
"ECE     130C -1","0","","","29","20252","0101","Closed"
"ECE     130C -1","15","","FANG R","29","20252","0102",""
"ECE     135  -1","11","","DAGLI N","30","20252","0100",""
"ECE     135  -1","11","","DAGLI N, NELSON Z L","30","20252","0101",""
"ECE     136C -1","58","","MOODY G A","60","20252","0100",""
"ECE     136C -1","30","","PATEL S D","30","20252","0101",""
"ECE     136C -1","28","","SHIMAMURA A","30","20252","0102",""
"ECE     137B -1","36","","RODWELL M J","45","20252","0100",""
"ECE     137B -1","24","","RAMAKRISHNAN, INDUKURI N","25","20252","0101",""
"ECE     137B -1","12","","INDUKURI N, RAMAKRISHNAN","20","20252","0102",""
"ECE     137B -1","0","","","25","20252","0103","Closed"
"ECE     139  -1","150","","JEONG H","150","20252","0100","Closed"
"ECE     139  -1","30","","SUBRAHMANYA A","30","20252","0101",""
"ECE     139  -1","30","","WU YU","30","20252","0102",""
"ECE     139  -1","30","","QIU T","30","20252","0103",""
"ECE     139  -1","0","","","30","20252","0104","Closed"
"ECE     139  -1","30","","BISWAL M","30","20252","0105",""
"ECE     139  -1","30","","YOON Y","30","20252","0106",""
"ECE     141B -1","4","","PENNATHUR S, MACKENZIE S A","5","20252","0100",""
"ECE     145C -1","5","","BUCKWALTER J","20","20252","0100",""
"ECE     145C -1","2","","APTSIAURI G","10","20252","0101",""
"ECE     145C -1","3","","APTSIAURI G","10","20252","0102",""
"ECE     147C -1","7","","HESPANHA J P","16","20252","0100",""
"ECE     147C -1","7","","DUMAN Z","10","20252","0101",""
"ECE     147C -1","0","","DUMAN Z","6","20252","0102",""
"ECE     148  -1","29","","LEE H","30","20252","0100","Closed"
"ECE     148  -1","29","","MADALA V","30","20252","0101",""
"ECE     148  -1","0","","","15","20252","0102","Closed"
"ECE     152A -1","75","","LI P","90","20252","0100",""
"ECE     152A -1","29","","SHIM C","30","20252","0101",""
"ECE     152A -1","16","","XU B","30","20252","0102",""
"ECE     152A -1","0","","","30","20252","0103","Closed"
"ECE     152A -1","0","","","27","20252","0104","Closed"
"ECE     152A -1","30","","ZOOK G T","30","20252","0105",""
"ECE     152A -1","0","","","27","20252","0106","Closed"
"ECE     153B -1","89","","ISUKAPALLI Y","90","20252","0100","Closed"
"ECE     153B -1","29","","DENG K","30","20252","0101",""
"ECE     153B -1","30","","QIN T","30","20252","0102",""
"ECE     153B -1","30","","SHOEMAKER J D","30","20252","0103",""
"ECE     153B -1","0","","","0","20252","0104","Closed"
"ECE     154B -1","44","","STRUKOV D B","60","20252","0100",""
"ECE     154B -1","44","","GUPTA M, JHONSA J J","60","20252","0101",""
"ECE     154B -1","0","","","30","20252","0102","Closed"
"ECE     158  -1","0","","GIBSON J D","30","20252","0100","Closed"
"ECE     158  -1","0","","","15","20252","0101",""
"ECE     158  -1","0","","","15","20252","0102",""
"ECE     162C -1","10","","BLUMENTHAL D","30","20252","0100",""
"ECE     162C -1","10","","YAU K C","30","20252","0101",""
"ECE     179P -1","10","","MARCUCCI T, MAJUMDER U","14","20252","0100",""
"ECE     180  -1","87","","QIN YAO","90","20252","0100","Closed"
"ECE     180  -1","29","","HUA A","30","20252","0101",""
"ECE     180  -1","29","","SAJEEB M","30","20252","0102",""
"ECE     180  -1","29","","PRAJAPATI H A","30","20252","0103",""
"ECE     180  -1","0","","","30","20252","0104","Closed"
"ECE     180  -1","0","","","30","20252","0105","Closed"
"ECE     183  -1","11","","BYL K A","17","20252","0100",""
"ECE     183  -1","6","","CRISAFULLI M","9","20252","0101",""
"ECE     183  -1","5","","SANDHU S S","8","20252","0102",""
"ECE     184  -1","39","","SEN P","59","20252","0100",""
"ECE     184  -1","39","","SANKARAN N, HE YUCHEN","59","20252","0101",""
"ECE     188C -1","77","","BEN-YAACOV I, CHANDRASEKARA","75","20252","0100",""
"ECE     188C -1","77","","HESSE M S, PETREIKIS E, FREIFELD E L","75","20252","0101",""
"ECE     189C -1","43","","ISUKAPALLI Y","43","20252","0100",""
"ECE     189C -1","43","","LARSON H S, SCHLUNK T S, BARRETT C C","43","20252","0101",""
"ECE     192  -1","0","","","5","20252","0100",""
"ECE     193  -1","0","","","10","20252","0100",""
"ECE     194BB-1","15","","WANG L C","16","20252","0100",""
"ECE     194BB-1","5","","SU Y, KIM S K","6","20252","0101",""
"ECE     194BB-1","6","","KIM S K, SU Y","6","20252","0102",""
"ECE     194BB-1","4","","SU Y, KIM S K","4","20252","0103",""
"ECE     194BB-2","51","","KATARIA N, LEE B C, JOARDAR P","60","20252","0200",""
"ECE     194R -1","0","","GIBSON J D","10","20252","0100","Closed"
"ECE     194T -1","6","","SEN P","20","20252","0100",""
"ECE     196  -1","0","","","30","20252","0100",""
"ECE     199  -1","0","","","0","20252","0100",""
"ECE     210C -1","12","","CENICEROS H","12","20252","0100",""
"ECE     215B -1","5","","KRISHNAMOORTH","16","20252","0100",""
"ECE     217  -1","5","","PALMSTROM C J","14","20252","0100",""
"ECE     218C -1","14","","BUCKWALTER J","20","20252","0100",""
"ECE     218C -1","10","","APTSIAURI G","10","20252","0101",""
"ECE     218C -1","4","","APTSIAURI G","10","20252","0102",""
"ECE     221B -1","11","","GUPTA G","25","20252","0100",""
"ECE     227B -1","9","","KLAMKIN J","20","20252","0100",""
"ECE     232  -1","4","","BAMIEH B A","10","20252","0100",""
"ECE     243A -1","16","","MADHOW U","25","20252","0100",""
"ECE     250  -1","19","","MOSTOFI Y C","30","20252","0100",""
"ECE     252B -1","25","","PARHAMI B","25","20252","0100",""
"ECE     261  -1","0","","SCHULLER J A","25","20252","0100",""
"ECE     271C -1","21","","MARDEN J R","25","20252","0100",""
"ECE     275  -1","27","","CAMSARI K Y","30","20252","0100",""
"ECE     281B -1","33","","MANJUNATH B S, KHAN A I","39","20252","0100",""
"ECE     283  -1","35","","JEONG H, LEE J","40","20252","0100",""
"ECE     295  -1","3","","TEEL A R","20","20252","0100",""
"ECE     493  -1","0","","","10","20252","0100","Closed"
"ECE     502  -1","33","","SCHOW C L","50","20252","0100",""
"ECE     594BB-1","13","","BANERJEE K","25","20252","0100",""
"ECE     594BB-2","33","","WANG L C","34","20252","0200",""
"ECE     594BB-2","10","","SU Y, KIM S K","10","20252","0201",""
"ECE     594BB-2","10","","KIM S K, SU Y","11","20252","0202",""
"ECE     594BB-2","13","","SU Y, KIM S K","13","20252","0203",""
"ECE     594BB-3","17","","ZHANG Z","23","20252","0300",""
"ECE     594R -1","0","","GIBSON J D","40","20252","0100","Closed"
"ECE     595C -1","0","","ROSE K","20","20252","0100",""
"ECE     595E -1","0","","LEE H","10","20252","0100",""
"ECE     595E -2","1","","CHANDRASEKARA","10","20252","0200",""
"ECE     595E -3","6","","MANJUNATH B S","10","20252","0300",""
"ECE     595F -1","1","","BOWERS J E","10","20252","0100",""
"ECE     595F -2","0","","","10","20252","0200","Closed"
"ECE     596  -1","0","","","49","20252","0100",""
"ECE     597  -1","0","","","60","20252","0100",""
"ECE     598  -1","0","","","30","20252","0100",""
"ECE     599  -1","0","","","10","20252","0100",""
"ECON      2  -1","682","D (ENGR), D (L&S)","LANG M D, FUERTES SEGUR","717","20252","0100",""
"ECON      2  -1","43","D (ENGR), D (L&S)","YEDDANAPUDI A","45","20252","0101",""
"ECON      2  -1","44","D (ENGR), D (L&S)","KALKAT S K","45","20252","0102",""
"ECON      2  -1","45","D (ENGR), D (L&S)","ALLOCCHIO C","45","20252","0103",""
"ECON      2  -1","42","D (ENGR), D (L&S)","FOO H","42","20252","0104",""
"ECON      2  -1","45","D (ENGR), D (L&S)","LEIMKUHLER L","45","20252","0105",""
"ECON      2  -1","45","D (ENGR), D (L&S)","BIAN L","45","20252","0106",""
"ECON      2  -1","44","D (ENGR), D (L&S)","KALKAT S K","45","20252","0107",""
"ECON      2  -1","44","D (ENGR), D (L&S)","ALLOCCHIO C","45","20252","0108",""
"ECON      2  -1","42","D (ENGR), D (L&S)","BIAN L","45","20252","0109",""
"ECON      2  -1","0","D (ENGR), D (L&S)","","40","20252","0110","Closed"
"ECON      2  -1","0","D (ENGR), D (L&S)","","40","20252","0111","Closed"
"ECON      2  -1","44","D (ENGR), D (L&S)","YEDDANAPUDI A","45","20252","0112",""
"ECON      2  -1","43","D (ENGR), D (L&S)","KALKAT S K","45","20252","0113",""
"ECON      2  -1","43","D (ENGR), D (L&S)","ALLOCCHIO C","45","20252","0114",""
"ECON      2  -1","41","D (ENGR), D (L&S)","FOO H","45","20252","0115",""
"ECON      2  -1","37","D (ENGR), D (L&S)","LEIMKUHLER L","45","20252","0116",""
"ECON      2  -1","44","D (ENGR), D (L&S)","YEDDANAPUDI A","45","20252","0117",""
"ECON      2  -1","36","D (ENGR), D (L&S)","FOO H","45","20252","0118",""
"ECON      3A -1","285","","ANDERSON R W","300","20252","0100",""
"ECON      3A -1","31","","","30","20252","0101",""
"ECON      3A -1","30","","","30","20252","0102",""
"ECON      3A -1","28","","","30","20252","0103",""
"ECON      3A -1","30","","","30","20252","0104",""
"ECON      3A -1","26","","","30","20252","0105",""
"ECON      3A -1","29","","","30","20252","0106",""
"ECON      3A -1","30","","","30","20252","0107",""
"ECON      3A -1","24","","","30","20252","0108",""
"ECON      3A -1","27","","","30","20252","0109",""
"ECON      3A -1","30","","","30","20252","0110",""
"ECON      3AH-1","8","","ANDERSON R W","20","20252","0100",""
"ECON      3B -1","111","","FULKERSON S D","120","20252","0100",""
"ECON      3B -1","29","","","30","20252","0101",""
"ECON      3B -1","30","","","30","20252","0102",""
"ECON      3B -1","30","","","30","20252","0103",""
"ECON      3B -1","22","","","30","20252","0104",""
"ECON      5  -1","47","","HEO S, AMARAL DE CAS","48","20252","0100",""
"ECON      5  -1","47","","OLGUIN D S","48","20252","0101",""
"ECON      5  -2","46","","HEO S, AMARAL DE CAS","48","20252","0200",""
"ECON      5  -2","46","","OLGUIN D S","48","20252","0201",""
"ECON      5  -3","46","","STREHL PESSIN, AMARAL DE CAS","48","20252","0300",""
"ECON      5  -3","46","","OLGUIN D S","48","20252","0301",""
"ECON      5  -4","44","","HEO S, AMARAL DE CAS","48","20252","0400",""
"ECON      5  -4","44","","RAMOS FONTES","48","20252","0401",""
"ECON      5  -5","48","","STREHL PESSIN, AMARAL DE CAS","48","20252","0500",""
"ECON      5  -5","48","","RAMOS FONTES","48","20252","0501",""
"ECON      5  -6","41","","STREHL PESSIN, AMARAL DE CAS","48","20252","0600",""
"ECON      5  -6","41","","RAMOS FONTES","48","20252","0601",""
"ECON      9  -1","80","D (L&S), D (ENGR)","BENELLI C A","81","20252","0100",""
"ECON      9  -1","28","D (L&S), D (ENGR)","NGUYEN T B","27","20252","0101",""
"ECON      9  -1","25","D (L&S), D (ENGR)","KURANI M J","27","20252","0102",""
"ECON      9  -1","27","D (L&S), D (ENGR)","NGUYEN T B","27","20252","0103",""
"ECON      9  -2","78","D (L&S), D (ENGR)","BENELLI C A","81","20252","0200",""
"ECON      9  -2","27","D (L&S), D (ENGR)","KURANI M J","27","20252","0201",""
"ECON      9  -2","27","D (L&S), D (ENGR)","ZHOU ZOE","27","20252","0202",""
"ECON      9  -2","24","D (L&S), D (ENGR)","ZHOU ZOE","27","20252","0203",""
"ECON     10A -1","354","","LANG B J, SINDHI R","354","20252","0100",""
"ECON     10A -1","25","","ARAKI K Y","25","20252","0101",""
"ECON     10A -1","26","","ARAKI K Y","26","20252","0102",""
"ECON     10A -1","25","","WANG ZI","25","20252","0103",""
"ECON     10A -1","26","","WANG ZI","26","20252","0104",""
"ECON     10A -1","26","","OTALVARO RAMI","26","20252","0105",""
"ECON     10A -1","25","","NADEEM M","25","20252","0106",""
"ECON     10A -1","25","","NADEEM M","25","20252","0107",""
"ECON     10A -1","25","","ZHAO YUNFAN","25","20252","0108",""
"ECON     10A -1","25","","LIU XIYUE","25","20252","0109",""
"ECON     10A -1","26","","LIU XIYUE","26","20252","0110",""
"ECON     10A -1","25","","OTALVARO RAMI","25","20252","0111",""
"ECON     10A -1","25","","ZHAO YUNFAN","25","20252","0112",""
"ECON     10A -1","25","","LIU LIONA","25","20252","0113",""
"ECON     10A -1","25","","LIU LIONA","25","20252","0114",""
"ECON     97  -1","0","","ESPONDA I","50","20252","0100","Closed"
"ECON    100B -1","356","","QIN C Z, WANG L","360","20252","0100",""
"ECON    100B -1","30","","LIN STEVE","30","20252","0101",""
"ECON    100B -1","30","","CHAN D W","30","20252","0102",""
"ECON    100B -1","29","","CHAN D W","30","20252","0103",""
"ECON    100B -1","30","","LIN STEVE","30","20252","0104",""
"ECON    100B -1","30","","RIENSTRA G L","30","20252","0105",""
"ECON    100B -1","30","","RIENSTRA G L","30","20252","0106",""
"ECON    100B -1","29","","CHEN LANG","30","20252","0107",""
"ECON    100B -1","30","","CHEN LANG","30","20252","0108",""
"ECON    100B -1","29","","YU Y","30","20252","0109",""
"ECON    100B -1","30","","YU Y","30","20252","0110",""
"ECON    100B -1","29","","ZHOU YING","30","20252","0111",""
"ECON    100B -1","30","","ZHOU YING","30","20252","0112",""
"ECON    101  -1","279","","MA YUEYUAN, KANG R","280","20252","0100",""
"ECON    101  -1","35","","GAO Y","35","20252","0101",""
"ECON    101  -1","34","","GAO Y","35","20252","0102",""
"ECON    101  -1","35","","KEEFER J M","35","20252","0103",""
"ECON    101  -1","35","","ARORA A","35","20252","0104",""
"ECON    101  -1","35","","ARORA A","35","20252","0105",""
"ECON    101  -1","35","","KEEFER J M","35","20252","0106",""
"ECON    101  -1","35","","AONO R","35","20252","0107",""
"ECON    101  -1","35","","AONO R","35","20252","0108",""
"ECON    106  -1","91","","BENELLI C A","80","20252","0100",""
"ECON    107B -1","122","","EBENSTEIN A O","120","20252","0100",""
"ECON    118  -1","60","","KULPER D E","70","20252","0100",""
"ECON    118  -2","50","","KULPER D E","70","20252","0200",""
"ECON    118H -1","7","","KULPER D E","0","20252","0100",""
"ECON    132A -1","56","","ANDERSON R W","70","20252","0100",""
"ECON    132AH-1","6","","ANDERSON R W","20","20252","0100",""
"ECON    134A -1","211","","HARTMAN J L, JOERGENSEN E","240","20252","0100",""
"ECON    134A -1","37","","CHEMAYA N I","40","20252","0101",""
"ECON    134A -1","39","","CHEMAYA N I","40","20252","0102",""
"ECON    134A -1","38","","ZHANG J","40","20252","0103",""
"ECON    134A -1","33","","ZHANG J","40","20252","0104",""
"ECON    134A -1","27","","ZHANG W","40","20252","0105",""
"ECON    134A -1","37","","ZHANG W","40","20252","0106",""
"ECON    134A -1","0","","","37","20252","0107","Closed"
"ECON    134A -1","0","","","37","20252","0108","Closed"
"ECON    135  -1","119","","GARRATT R J","120","20252","0100",""
"ECON    136A -1","70","","RUSSELL N","70","20252","0100",""
"ECON    136A -1","23","","","24","20252","0101",""
"ECON    136A -1","23","","","23","20252","0102",""
"ECON    136A -1","24","","","23","20252","0103",""
"ECON    136A -2","70","","HARMON C J","70","20252","0200",""
"ECON    136A -2","24","","","24","20252","0201",""
"ECON    136A -2","23","","","23","20252","0202",""
"ECON    136A -2","23","","","23","20252","0203",""
"ECON    136AH-1","14","","HARMON C J","10","20252","0100",""
"ECON    136B -1","67","","HULME J L","70","20252","0100",""
"ECON    136B -2","69","","HULME J L","70","20252","0200",""
"ECON    136C -1","50","","HULME J L","65","20252","0100",""
"ECON    136C -2","67","","HARMON C J","65","20252","0200",""
"ECON    136CH-1","6","","HARMON C J","10","20252","0100",""
"ECON    137A -1","93","","GROVER S R","90","20252","0100",""
"ECON    137A -1","30","","","30","20252","0101",""
"ECON    137A -1","32","","","30","20252","0102",""
"ECON    137A -1","31","","","30","20252","0103",""
"ECON    137AH-1","0","","","20","20252","0100",""
"ECON    137B -1","74","","GROVER S R","70","20252","0100",""
"ECON    138A -1","69","","RUSSELL N","70","20252","0100",""
"ECON    139  -1","41","","HARMON C J","90","20252","0100",""
"ECON    139H -1","3","","HARMON C J","10","20252","0100",""
"ECON    140A -1","311","","VAZQUEZ-BARE, SWEEN S D","324","20252","0100",""
"ECON    140A -1","23","","LIU YIHONG","27","20252","0101",""
"ECON    140A -1","27","","LIU YIHONG","27","20252","0102",""
"ECON    140A -1","27","","FERRAZARES T","27","20252","0103",""
"ECON    140A -1","26","","FERRAZARES T","27","20252","0104",""
"ECON    140A -1","25","","HERRERA LA RO","27","20252","0105",""
"ECON    140A -1","27","","HERRERA LA RO","27","20252","0106",""
"ECON    140A -1","25","","LEWIS R A","27","20252","0107",""
"ECON    140A -1","25","","LEWIS R A","27","20252","0108",""
"ECON    140A -1","26","","XU YU","27","20252","0109",""
"ECON    140A -1","26","","XU YU","27","20252","0110",""
"ECON    140A -1","27","","LI ALICE","27","20252","0111",""
"ECON    140A -1","27","","LI ALICE","27","20252","0112",""
"ECON    150A -1","209","","RUPERT P","220","20252","0100",""
"ECON    157  -1","125","","MARTIN D, MOROZOVA A, XU L","120","20252","0100",""
"ECON    171  -1","62","","BERGSTROM T C, ZHAO XINLU","80","20252","0100",""
"ECON    171  -2","182","","GARRATT R J, BROOKSBY A C, TRISHNA K, LU S","180","20252","0200",""
"ECON    185  -1","61","","FULKERSON S D","60","20252","0100",""
"ECON    187  -1","177","","HOFFMAN M","180","20252","0100",""
"ECON    193  -1","0","","ESPONDA I","22","20252","0100",""
"ECON    194DG-1","22","","GROVER S R","40","20252","0100","Closed"
"ECON    194S -1","49","","LANG B J","50","20252","0100",""
"ECON    199  -1","0","","","20","20252","0100",""
"ECON    199RA-1","0","","","20","20252","0100",""
"ECON    204C -1","10","","MA YUEYUAN","17","20252","0100",""
"ECON    204C -1","10","","STUART-TURNER","17","20252","0101",""
"ECON    210C -1","11","","QIN C Z","17","20252","0100",""
"ECON    210C -1","11","","KANEKO S","17","20252","0101",""
"ECON    230B -1","4","","BERGSTROM T C","10","20252","0100",""
"ECON    241C -1","11","","VAZQUEZ-BARE","19","20252","0100",""
"ECON    241C -1","11","","RASAMOELISON","19","20252","0101",""
"ECON    245I -1","19","","VAZQUEZ-BARE","20","20252","0100",""
"ECON    250K -1","9","","HOFFMAN M","15","20252","0100",""
"ECON    260D -1","6","","COSTELLO C J","15","20252","0100",""
"ECON    260I -1","12","","MILLNER A M","15","20252","0100",""
"ECON    290  -1","18","","KUHN P J","18","20252","0100",""
"ECON    290  -2","8","","RUPERT P","8","20252","0200",""
"ECON    290  -3","13","","FRECH H E","13","20252","0300",""
"ECON    290  -4","18","","DESCHENES O, MILLNER A M","20","20252","0400",""
"ECON    290  -5","5","","OPREA R D, ESPONDA I","5","20252","0500",""
"ECON    290DM-1","2","","ARENAS VELAZQ","10","20252","0100","Closed"
"ECON    294  -1","11","","TAZHITDINOVA","25","20252","0100",""
"ECON    294  -2","4","","OPREA R D","25","20252","0200",""
"ECON    295  -1","2","","RUPERT P","25","20252","0100",""
"ECON    298  -1","0","","MILLNER A M","5","20252","0100",""
"ECON    596  -1","0","","","1","20252","0100",""
"ECON    597  -1","0","","","0","20252","0100",""
"ECON    599  -1","0","","","5","20252","0100",""
"ED       99  -1","0","","","10","20252","0100",""
"ED      111  -1","65","","HAILATI M","60","20252","0100",""
"ED      111  -1","15","","HAILATI M","15","20252","0101",""
"ED      111  -1","18","","HAILATI M","15","20252","0102",""
"ED      111  -1","15","","HAILATI M","15","20252","0103",""
"ED      111  -1","17","","HAILATI M","15","20252","0104",""
"ED      122  -1","43","","BLACKWELL K S","50","20252","0100","Closed"
"ED      123  -1","58","","LEE J S","60","20252","0100",""
"ED      123  -1","14","","LEE J S","15","20252","0101",""
"ED      123  -1","15","","LEE J S","15","20252","0102",""
"ED      123  -1","15","","LEE J S","15","20252","0103",""
"ED      123  -1","14","","LEE J S","15","20252","0104",""
"ED      123  -2","39","","SANDOVAL N I","40","20252","0200",""
"ED      123  -2","20","","SANDOVAL N I","20","20252","0201",""
"ED      123  -2","19","","SANDOVAL N I","20","20252","0202",""
"ED      124  -1","38","","DURAN R P","40","20252","0100",""
"ED      125  -1","73","","DUQUE J D","60","20252","0100",""
"ED      125  -1","19","","DUQUE J D","15","20252","0101",""
"ED      125  -1","18","","DUQUE J D","15","20252","0102",""
"ED      125  -1","18","","DUQUE J D","15","20252","0103",""
"ED      125  -1","18","","DUQUE J D","15","20252","0104",""
"ED      126  -1","62","","NYEU M","60","20252","0100",""
"ED      126  -1","14","","NYEU M","15","20252","0101",""
"ED      126  -1","15","","NYEU M","15","20252","0102",""
"ED      126  -1","17","","NYEU M","15","20252","0103",""
"ED      126  -1","16","","NYEU M","15","20252","0104",""
"ED      128  -1","21","","ROSS E G","20","20252","0100",""
"ED      131  -1","27","","LOHWASSER K","30","20252","0100",""
"ED      135  -1","16","","OGRAIN C M","25","20252","0100",""
"ED      136  -1","6","","FELDWINN D L","10","20252","0100",""
"ED      145  -1","19","","VAN ES E A","25","20252","0100",""
"ED      197  -1","9","","DURAN R P","10","20252","0100",""
"ED      197  -2","0","","KYRATZIS A","10","20252","0200","Closed"
"ED      197  -3","13","","AZZAM D A","15","20252","0300",""
"ED      199  -1","0","","","25","20252","0100",""
"ED      199RA-1","0","","","0","20252","0100",""
"ED      200B -1","9","","NYLUND K L","10","20252","0100",""
"ED      201F -1","4","","NYLUND K L","10","20252","0100",""
"ED      203A -1","5","","DUQUE J D","25","20252","0100",""
"ED      209G -1","0","","RIOS R M","15","20252","0100","Closed"
"ED      210D -1","7","","KYRATZIS A","10","20252","0100",""
"ED      211G -1","14","","KYRATZIS A","30","20252","0100",""
"ED      214C -1","18","","MAUL A E","30","20252","0100",""
"ED      214C -1","18","","MAUL A E","30","20252","0101",""
"ED      221D -1","3","","ROMO L F","10","20252","0100",""
"ED      228C -1","5","","FEDDERS A","10","20252","0100",""
"ED      228H -1","12","","MASSIE J L","20","20252","0100",""
"ED      228J -1","12","","ITO R A","20","20252","0100",""
"ED      228M -1","5","","WANG M","15","20252","0100",""
"ED      229C -1","5","","HOLDREN N R","15","20252","0100",""
"ED      229C -2","9","","MORAN A S","15","20252","0200",""
"ED      229D -1","5","","HOLDREN N R","10","20252","0100",""
